Variable,File,Type of variable,Project Name,Version Project,
entry,/home/thiago/git/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/UnknownElement.java,Map.Entry<String,Object>,apache-ant-1.9.4,1.9.4,
currentTargets,/home/thiago/git/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/helper/AntXMLContext.java,Map<String,Target>,apache-ant-1.9.4,1.9.4,
theClass,/home/thiago/git/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/AntClassLoader.java,Class<?>,apache-ant-1.9.4,1.9.4,
ent,/home/thiago/git/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/Main.java,Entry<String,Object>,apache-ant-1.9.4,1.9.4,
targets,/home/thiago/git/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/Main.java,Map<String,Target>,apache-ant-1.9.4,1.9.4,
entry,/home/thiago/git/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/Main.java,Entry<String,Target>,apache-ant-1.9.4,1.9.4,
names,/home/thiago/git/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/Main.java,Vector<String>,apache-ant-1.9.4,1.9.4,
names,/home/thiago/git/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/Main.java,Vector<String>,apache-ant-1.9.4,1.9.4,
descriptions,/home/thiago/git/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/Main.java,Vector<String>,apache-ant-1.9.4,1.9.4,
dependencies,/home/thiago/git/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/Main.java,Vector<Enumeration<String>>,apache-ant-1.9.4,1.9.4,
args,/home/thiago/git/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/ArgumentProcessor.java,List<String>,apache-ant-1.9.4,1.9.4,
args,/home/thiago/git/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/ArgumentProcessor.java,List<String>,apache-ant-1.9.4,1.9.4,
arg,/home/thiago/git/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/ArgumentProcessor.java,List<String>,apache-ant-1.9.4,1.9.4,
tasks,/home/thiago/git/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/AntStructure.java,Hashtable<String,Class<?>>,apache-ant-1.9.4,1.9.4,
types,/home/thiago/git/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/AntStructure.java,Hashtable<String,Class<?>>,apache-ant-1.9.4,1.9.4,
element,/home/thiago/git/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/AntStructure.java,Class<?>,apache-ant-1.9.4,1.9.4,
tasks,/home/thiago/git/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/AntStructure.java,Hashtable<String,Class<?>>,apache-ant-1.9.4,1.9.4,
types,/home/thiago/git/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/AntStructure.java,Hashtable<String,Class<?>>,apache-ant-1.9.4,1.9.4,
tasks,/home/thiago/git/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/AntStructure.java,Enumeration<String>,apache-ant-1.9.4,1.9.4,
types,/home/thiago/git/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/AntStructure.java,Enumeration<String>,apache-ant-1.9.4,1.9.4,
element,/home/thiago/git/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/AntStructure.java,Class<?>,apache-ant-1.9.4,1.9.4,
dirs,/home/thiago/git/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/Jar.java,List<String>,apache-ant-1.9.4,1.9.4,
files,/home/thiago/git/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/Jar.java,List<String>,apache-ant-1.9.4,1.9.4,
dirs,/home/thiago/git/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/Jar.java,List<String>,apache-ant-1.9.4,1.9.4,
files,/home/thiago/git/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/Jar.java,List<String>,apache-ant-1.9.4,1.9.4,
fileNames,/home/thiago/git/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/ExecuteOn.java,Vector<String>,apache-ant-1.9.4,1.9.4,
baseDirs,/home/thiago/git/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/ExecuteOn.java,Vector<File>,apache-ant-1.9.4,1.9.4,
args,/home/thiago/git/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/Java.java,Vector<String>,apache-ant-1.9.4,1.9.4,
adapterClass,/home/thiago/git/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/Definer.java,Class<?>,apache-ant-1.9.4,1.9.4,
adaptToClass,/home/thiago/git/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/Definer.java,Class<?>,apache-ant-1.9.4,1.9.4,
keys,/home/thiago/git/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/KeySubst.java,Hashtable<String,String>,apache-ant-1.9.4,1.9.4,
readerSources,/home/thiago/git/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/Concat.java,Iterator<S>,apache-ant-1.9.4,1.9.4,
factory,/home/thiago/git/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/Concat.java,ReaderFactory<S>,apache-ant-1.9.4,1.9.4,
entry,/home/thiago/git/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/Execute.java,Entry<String,String>,apache-ant-1.9.4,1.9.4,
entry,/home/thiago/git/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/Execute.java,Entry<String,String>,apache-ant-1.9.4,1.9.4,
testClass,/home/thiago/git/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/optional/junit/JUnitTestRunner.java,Class<?>,apache-ant-1.9.4,1.9.4,
innerClass,/home/thiago/git/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/optional/junit/JUnitTestRunner.java,Class<?>,apache-ant-1.9.4,1.9.4,
files,/home/thiago/git/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/optional/depend/AntAnalyzer.java,Vector<File>,apache-ant-1.9.4,1.9.4,
classes,/home/thiago/git/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/optional/depend/AntAnalyzer.java,Vector<String>,apache-ant-1.9.4,1.9.4,
proxyClass,/home/thiago/git/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/AugmentReference.java,Class<?>,apache-ant-1.9.4,1.9.4,
entry,/home/thiago/git/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/MacroInstance.java,Entry<String,MacroDef.TemplateElement>,apache-ant-1.9.4,1.9.4,
macroMapping,/home/thiago/git/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/MacroInstance.java,Map<String,String>,apache-ant-1.9.4,1.9.4,
entry,/home/thiago/git/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/MacroInstance.java,Map.Entry<String,Object>,apache-ant-1.9.4,1.9.4,
entry,/home/thiago/git/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/Javac.java,Entry<String,Long>,apache-ant-1.9.4,1.9.4,
packagesToDoc,/home/thiago/git/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/Javadoc.java,Vector<String>,apache-ant-1.9.4,1.9.4,
packagesToDoc,/home/thiago/git/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/Javadoc.java,Vector<String>,apache-ant-1.9.4,1.9.4,
sourceFilesToDoc,/home/thiago/git/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/Javadoc.java,Vector<SourceFile>,apache-ant-1.9.4,1.9.4,
packagesToDoc,/home/thiago/git/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/Javadoc.java,Vector<String>,apache-ant-1.9.4,1.9.4,
sourceFilesToDoc,/home/thiago/git/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/Javadoc.java,Vector<SourceFile>,apache-ant-1.9.4,1.9.4,
sf,/home/thiago/git/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/Javadoc.java,Vector<SourceFile>,apache-ant-1.9.4,1.9.4,
pn,/home/thiago/git/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/Javadoc.java,Vector<String>,apache-ant-1.9.4,1.9.4,
map,/home/thiago/git/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/ExecTask.java,Map<String,String>,apache-ant-1.9.4,1.9.4,
e,/home/thiago/git/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/Copydir.java,Map.Entry<String,String>,apache-ant-1.9.4,1.9.4,
list,/home/thiago/git/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/email/Mailer.java,Vector<EmailAddress>,apache-ant-1.9.4,1.9.4,
list,/home/thiago/git/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/email/Mailer.java,Vector<EmailAddress>,apache-ant-1.9.4,1.9.4,
list,/home/thiago/git/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/email/Mailer.java,Vector<EmailAddress>,apache-ant-1.9.4,1.9.4,
list,/home/thiago/git/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/email/Mailer.java,Vector<EmailAddress>,apache-ant-1.9.4,1.9.4,
files,/home/thiago/git/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/email/Mailer.java,Vector<File>,apache-ant-1.9.4,1.9.4,
v,/home/thiago/git/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/email/Mailer.java,Vector<Header>,apache-ant-1.9.4,1.9.4,
importStack,/home/thiago/git/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/ImportTask.java,Vector<Object>,apache-ant-1.9.4,1.9.4,
baseDirs,/home/thiago/git/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/Copy.java,HashSet<File>,apache-ant-1.9.4,1.9.4,
dirsByBasedir,/home/thiago/git/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/Copy.java,HashMap<File,List<String>>,apache-ant-1.9.4,1.9.4,
filesByBasedir,/home/thiago/git/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/Copy.java,HashMap<File,List<String>>,apache-ant-1.9.4,1.9.4,
map,/home/thiago/git/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/Copy.java,Hashtable<String,String[]>,apache-ant-1.9.4,1.9.4,
e,/home/thiago/git/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/Copy.java,Map.Entry<String,String[]>,apache-ant-1.9.4,1.9.4,
map,/home/thiago/git/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/Copy.java,Map<Resource,String[]>,apache-ant-1.9.4,1.9.4,
e,/home/thiago/git/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/Copy.java,Map.Entry<Resource,String[]>,apache-ant-1.9.4,1.9.4,
m,/home/thiago/git/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/Copy.java,Map<File,List<String>>,apache-ant-1.9.4,1.9.4,
m,/home/thiago/git/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/Copy.java,Map<File,List<String>>,apache-ant-1.9.4,1.9.4,
e,/home/thiago/git/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/Checksum.java,Map.Entry<File,Object>,apache-ant-1.9.4,1.9.4,
props,/home/thiago/git/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/Ant.java,Hashtable<?,?>,apache-ant-1.9.4,1.9.4,
inputFilterChains,/home/thiago/git/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/Redirector.java,Vector<FilterChain>,apache-ant-1.9.4,1.9.4,
outputFilterChains,/home/thiago/git/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/Redirector.java,Vector<FilterChain>,apache-ant-1.9.4,1.9.4,
errorFilterChains,/home/thiago/git/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/Redirector.java,Vector<FilterChain>,apache-ant-1.9.4,1.9.4,
taskClass,/home/thiago/git/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/Project.java,Class<?>,apache-ant-1.9.4,1.9.4,
taskClass,/home/thiago/git/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/Project.java,Class<?>,apache-ant-1.9.4,1.9.4,
typeClass,/home/thiago/git/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/Project.java,Class<?>,apache-ant-1.9.4,1.9.4,
names,/home/thiago/git/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/Project.java,Vector<String>,apache-ant-1.9.4,1.9.4,
sortedTargets,/home/thiago/git/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/Project.java,Vector<Target>,apache-ant-1.9.4,1.9.4,
targetTable,/home/thiago/git/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/Project.java,Hashtable<String,Target>,apache-ant-1.9.4,1.9.4,
targetTable,/home/thiago/git/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/Project.java,Hashtable<String,Target>,apache-ant-1.9.4,1.9.4,
targetTable,/home/thiago/git/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/Project.java,Hashtable<String,Target>,apache-ant-1.9.4,1.9.4,
targetTable,/home/thiago/git/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/Project.java,Hashtable<String,Target>,apache-ant-1.9.4,1.9.4,
state,/home/thiago/git/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/Project.java,Hashtable<String,String>,apache-ant-1.9.4,1.9.4,
visiting,/home/thiago/git/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/Project.java,Stack<String>,apache-ant-1.9.4,1.9.4,
ret,/home/thiago/git/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/Project.java,Vector<Target>,apache-ant-1.9.4,1.9.4,
stk,/home/thiago/git/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/Project.java,Stack<String>,apache-ant-1.9.4,1.9.4,
m,/home/thiago/git/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/util/LinkedHashtable.java,Map<K,V>,apache-ant-1.9.4,1.9.4,
m,/home/thiago/git/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/util/LinkedHashtable.java,Map<? extends K,? extends V>,apache-ant-1.9.4,1.9.4,
c,/home/thiago/git/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/util/VectorSet.java,Collection<? extends E>,apache-ant-1.9.4,1.9.4,
c,/home/thiago/git/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/util/VectorSet.java,Collection<? extends E>,apache-ant-1.9.4,1.9.4,
c,/home/thiago/git/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/util/VectorSet.java,Collection<? extends E>,apache-ant-1.9.4,1.9.4,
c,/home/thiago/git/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/util/VectorSet.java,Collection<?>,apache-ant-1.9.4,1.9.4,
c,/home/thiago/git/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/util/VectorSet.java,Collection<?>,apache-ant-1.9.4,1.9.4,
c,/home/thiago/git/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/util/VectorSet.java,Collection<?>,apache-ant-1.9.4,1.9.4,
ofClass,/home/thiago/git/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/util/ReflectUtil.java,Class<T>,apache-ant-1.9.4,1.9.4,
argType,/home/thiago/git/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/util/ReflectUtil.java,Class<?>,apache-ant-1.9.4,1.9.4,
argType1,/home/thiago/git/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/util/ReflectUtil.java,Class<?>,apache-ant-1.9.4,1.9.4,
argType2,/home/thiago/git/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/util/ReflectUtil.java,Class<?>,apache-ant-1.9.4,1.9.4,
files,/home/thiago/git/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/util/depend/AbstractAnalyzer.java,Vector<File>,apache-ant-1.9.4,1.9.4,
classes,/home/thiago/git/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/util/depend/AbstractAnalyzer.java,Vector<String>,apache-ant-1.9.4,1.9.4,
files,/home/thiago/git/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/util/depend/bcel/AncestorAnalyzer.java,Vector<File>,apache-ant-1.9.4,1.9.4,
classes,/home/thiago/git/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/util/depend/bcel/AncestorAnalyzer.java,Vector<String>,apache-ant-1.9.4,1.9.4,
files,/home/thiago/git/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/util/depend/bcel/FullAnalyzer.java,Vector<File>,apache-ant-1.9.4,1.9.4,
classes,/home/thiago/git/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/util/depend/bcel/FullAnalyzer.java,Vector<String>,apache-ant-1.9.4,1.9.4,
s,/home/thiago/git/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/util/IdentityStack.java,Stack<E>,apache-ant-1.9.4,1.9.4,
c,/home/thiago/git/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/util/IdentityStack.java,Collection<?>,apache-ant-1.9.4,1.9.4,
c,/home/thiago/git/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/util/IdentityStack.java,Collection<?>,apache-ant-1.9.4,1.9.4,
v1,/home/thiago/git/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/util/CollectionUtils.java,Vector<?>,apache-ant-1.9.4,1.9.4,
v2,/home/thiago/git/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/util/CollectionUtils.java,Vector<?>,apache-ant-1.9.4,1.9.4,
d1,/home/thiago/git/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/util/CollectionUtils.java,Dictionary<?,?>,apache-ant-1.9.4,1.9.4,
d2,/home/thiago/git/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/util/CollectionUtils.java,Dictionary<?,?>,apache-ant-1.9.4,1.9.4,
c,/home/thiago/git/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/util/CollectionUtils.java,Collection<?>,apache-ant-1.9.4,1.9.4,
m1,/home/thiago/git/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/util/CollectionUtils.java,Dictionary<? super K,? super V>,apache-ant-1.9.4,1.9.4,
m2,/home/thiago/git/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/util/CollectionUtils.java,Dictionary<? extends K,? extends V>,apache-ant-1.9.4,1.9.4,
e1,/home/thiago/git/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/util/CollectionUtils.java,Enumeration<E>,apache-ant-1.9.4,1.9.4,
e2,/home/thiago/git/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/util/CollectionUtils.java,Enumeration<E>,apache-ant-1.9.4,1.9.4,
iter,/home/thiago/git/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/util/CollectionUtils.java,Iterator<E>,apache-ant-1.9.4,1.9.4,
e,/home/thiago/git/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/util/CollectionUtils.java,Enumeration<E>,apache-ant-1.9.4,1.9.4,
iter,/home/thiago/git/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/util/CollectionUtils.java,Iterator<? extends T>,apache-ant-1.9.4,1.9.4,
e1,/home/thiago/git/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/util/CollectionUtils.java,Enumeration<E>,apache-ant-1.9.4,1.9.4,
e2,/home/thiago/git/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/util/CollectionUtils.java,Enumeration<E>,apache-ant-1.9.4,1.9.4,
c,/home/thiago/git/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/util/CollectionUtils.java,Collection<?>,apache-ant-1.9.4,1.9.4,
clazz,/home/thiago/git/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/AntTypeDefinition.java,Class<?>,apache-ant-1.9.4,1.9.4,
adapterClass,/home/thiago/git/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/AntTypeDefinition.java,Class<?>,apache-ant-1.9.4,1.9.4,
adaptToClass,/home/thiago/git/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/AntTypeDefinition.java,Class<?>,apache-ant-1.9.4,1.9.4,
c,/home/thiago/git/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/AntTypeDefinition.java,Class<?>,apache-ant-1.9.4,1.9.4,
newclass,/home/thiago/git/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/AntTypeDefinition.java,Class<T>,apache-ant-1.9.4,1.9.4,
c,/home/thiago/git/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/AntTypeDefinition.java,Class<?>,apache-ant-1.9.4,1.9.4,
keys,/home/thiago/git/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/ProjectHelper.java,Hashtable<String,Object>,apache-ant-1.9.4,1.9.4,
fragments,/home/thiago/git/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/ProjectHelper.java,Vector<String>,apache-ant-1.9.4,1.9.4,
propertyRefs,/home/thiago/git/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/ProjectHelper.java,Vector<String>,apache-ant-1.9.4,1.9.4,
libPathURLs,/home/thiago/git/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/launch/Launcher.java,List<URL>,apache-ant-1.9.4,1.9.4,
libPaths,/home/thiago/git/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/launch/Launcher.java,List<String>,apache-ant-1.9.4,1.9.4,
c,/home/thiago/git/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/launch/Locator.java,Class<?>,apache-ant-1.9.4,1.9.4,
map,/home/thiago/git/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/property/LocalPropertyStack.java,Map<String,Object>,apache-ant-1.9.4,1.9.4,
map,/home/thiago/git/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/property/LocalPropertyStack.java,Map<String,Object>,apache-ant-1.9.4,1.9.4,
expanders,/home/thiago/git/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/property/ParseProperties.java,Collection<PropertyExpander>,apache-ant-1.9.4,1.9.4,
expanders,/home/thiago/git/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/property/ResolvePropertyMap.java,Collection<PropertyExpander>,apache-ant-1.9.4,1.9.4,
map,/home/thiago/git/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/property/ResolvePropertyMap.java,Map<String,Object>,apache-ant-1.9.4,1.9.4,
map,/home/thiago/git/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/property/ResolvePropertyMap.java,Map<String,Object>,apache-ant-1.9.4,1.9.4,
map,/home/thiago/git/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/property/ResolvePropertyMap.java,Map<String,Object>,apache-ant-1.9.4,1.9.4,
entry,/home/thiago/git/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/RuntimeConfigurable.java,Entry<String,Object>,apache-ant-1.9.4,1.9.4,
bean,/home/thiago/git/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/IntrospectionHelper.java,Class<?>,apache-ant-1.9.4,1.9.4,
type,/home/thiago/git/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/IntrospectionHelper.java,Class<?>,apache-ant-1.9.4,1.9.4,
c,/home/thiago/git/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/IntrospectionHelper.java,Class<?>,apache-ant-1.9.4,1.9.4,
c,/home/thiago/git/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/IntrospectionHelper.java,Class<?>,apache-ant-1.9.4,1.9.4,
arg,/home/thiago/git/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/IntrospectionHelper.java,Class<?>,apache-ant-1.9.4,1.9.4,
reflectedArg,/home/thiago/git/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/IntrospectionHelper.java,Class<?>,apache-ant-1.9.4,1.9.4,
arg,/home/thiago/git/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/IntrospectionHelper.java,Class<?>,apache-ant-1.9.4,1.9.4,
c,/home/thiago/git/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/IntrospectionHelper.java,Constructor<?>,apache-ant-1.9.4,1.9.4,
type,/home/thiago/git/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/IntrospectionHelper.java,Class<?>,apache-ant-1.9.4,1.9.4,
paramClass,/home/thiago/git/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/IntrospectionHelper.java,Class<?>,apache-ant-1.9.4,1.9.4,
