File,Start in line,End in line,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/Tstamp.java,162,179,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/condition/Socket.java,69,81,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/condition/Socket.java,75,79,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/condition/Http.java,67,87,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/condition/Http.java,69,84,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/condition/FilesMatch.java,80,85,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/GUnzip.java,52,87,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/GUnzip.java,67,71,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/GUnzip.java,74,78,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/GUnzip.java,81,85,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/Delete.java,504,517,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/Delete.java,522,535,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/Delete.java,552,556,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/Property.java,358,368,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/Property.java,379,391,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/Property.java,381,387,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/Property.java,402,419,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/Property.java,405,411,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/Property.java,430,461,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/Property.java,455,459,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/email/Message.java,124,132,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/email/EmailTask.java,410,568,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/email/EmailTask.java,418,427,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/email/EmailTask.java,444,452,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/email/PlainMailer.java,40,92,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/email/PlainMailer.java,129,137,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/email/MimeMailer.java,118,232,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/email/MimeMailer.java,130,138,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/email/UUMailer.java,43,51,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/ImportTask.java,141,146,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/Available.java,206,220,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/Available.java,424,464,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/Available.java,431,438,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/Mkdir.java,83,88,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/Copy.java,361,442,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/Copy.java,394,404,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/Copy.java,420,428,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/Copy.java,603,629,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/Checksum.java,303,309,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/Checksum.java,311,315,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/Checksum.java,330,355,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/Checksum.java,376,383,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/Checksum.java,426,523,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/Checksum.java,510,514,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/Checksum.java,517,521,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/ExecuteJava.java,98,181,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/ExecuteJava.java,146,150,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/ExecuteJava.java,189,208,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/Ant.java,164,173,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/Ant.java,290,415,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/Ant.java,345,350,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/Ant.java,383,394,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/Ant.java,406,410,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/Ant.java,514,522,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/Ant.java,528,541,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/Antlib.java,63,68,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/Antlib.java,72,91,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/FixCRLF.java,373,558,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/FixCRLF.java,375,384,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/FixCRLF.java,390,394,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/FixCRLF.java,404,408,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/FixCRLF.java,465,470,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/FixCRLF.java,489,493,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/FixCRLF.java,498,513,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/FixCRLF.java,508,512,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/FixCRLF.java,516,522,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/FixCRLF.java,547,553,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/FixCRLF.java,686,690,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/FixCRLF.java,733,737,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/FixCRLF.java,763,770,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/FixCRLF.java,781,855,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/Redirector.java,459,465,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/Redirector.java,484,508,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/Redirector.java,513,537,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/Redirector.java,546,550,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/Redirector.java,561,567,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/Redirector.java,713,726,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/Redirector.java,719,722,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/Redirector.java,741,744,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/Redirector.java,747,750,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/Project.java,278,286,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/Project.java,757,761,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/Project.java,886,899,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/Project.java,1061,1068,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/Project.java,1213,1226,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/Project.java,1938,1947,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/Project.java,2089,2100,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/util/DateUtils.java,264,268,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/util/Watchdog.java,75,78,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/util/ConcatFileInputStream.java,112,115,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/util/WeakishReference.java,46,51,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/util/WeakishReference.java,59,64,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/util/WeakishReference.java,67,74,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/util/ScriptRunner.java,66,74,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/util/ScriptRunner.java,110,140,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/util/ScriptRunner.java,174,180,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/util/ReaderInputStream.java,147,151,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/util/JavaEnvUtils.java,78,99,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/util/regexp/RegexpMatcherFactory.java,65,70,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/util/regexp/RegexpMatcherFactory.java,72,77,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/util/regexp/RegexpMatcherFactory.java,79,84,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/util/regexp/RegexpMatcherFactory.java,91,96,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/util/regexp/RegexpMatcherFactory.java,100,104,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/util/regexp/JakartaOroMatcher.java,59,65,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/util/regexp/JakartaRegexpMatcher.java,50,56,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/util/regexp/RegexpFactory.java,59,64,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/util/regexp/RegexpFactory.java,66,71,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/util/regexp/RegexpFactory.java,73,78,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/util/regexp/Jdk14RegexpMatcher.java,55,60,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/util/regexp/Jdk14RegexpMatcher.java,75,80,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/util/OutputStreamFunneler.java,133,137,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/util/OutputStreamFunneler.java,143,156,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/util/OutputStreamFunneler.java,145,149,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/util/OutputStreamFunneler.java,161,166,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/util/depend/AbstractAnalyzer.java,268,277,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/util/depend/bcel/AncestorAnalyzer.java,42,46,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/util/depend/bcel/AncestorAnalyzer.java,76,108,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/util/depend/bcel/FullAnalyzer.java,41,45,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/util/depend/bcel/FullAnalyzer.java,74,95,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/util/RegexpPatternMapper.java,43,50,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/util/DOMElementWriter.java,255,260,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/util/DOMElementWriter.java,262,267,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/util/ClasspathUtils.java,234,258,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/util/JAXPUtils.java,113,119,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/util/JAXPUtils.java,131,135,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/util/JAXPUtils.java,147,151,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/util/JAXPUtils.java,162,166,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/util/JAXPUtils.java,189,193,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/util/JAXPUtils.java,204,211,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/util/JAXPUtils.java,237,243,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/util/FileUtils.java,518,569,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/util/FileUtils.java,577,622,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/util/FileUtils.java,626,643,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/util/FileUtils.java,663,670,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/util/FileUtils.java,696,705,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/util/FileUtils.java,1040,1070,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/util/FileUtils.java,1057,1061,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/util/FileUtils.java,1064,1068,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/util/FileUtils.java,1159,1166,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/util/FileUtils.java,1242,1252,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/util/FileUtils.java,1289,1293,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/util/LeadPipeInputStream.java,76,87,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/util/LoaderUtils.java,71,75,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/AntTypeDefinition.java,159,172,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/AntTypeDefinition.java,258,290,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/AntTypeDefinition.java,263,269,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/ProjectHelper.java,171,179,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/ProjectHelper.java,184,217,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/ProjectHelper.java,198,202,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/ProjectHelper.java,223,231,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/ProjectHelper.java,251,266,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/ProjectHelper.java,254,258,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/ProjectHelper.java,316,325,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/DefaultLogger.java,234,251,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/launch/Launcher.java,53,60,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/launch/Launcher.java,193,199,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/launch/Locator.java,106,109,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/launch/Locator.java,165,176,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/launch/Locator.java,170,175,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/Task.java,362,381,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/DemuxOutputStream.java,114,118,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/RuntimeConfigurable.java,367,375,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/IntrospectionHelper.java,519,530,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/IntrospectionHelper.java,565,576,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/IntrospectionHelper.java,700,718,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/IntrospectionHelper.java,814,828,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/IntrospectionHelper.java,1012,1019,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/IntrospectionHelper.java,1031,1044,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/IntrospectionHelper.java,1037,1043,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/IntrospectionHelper.java,1051,1065,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/IntrospectionHelper.java,1172,1195,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/IntrospectionHelper.java,1212,1230,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/filters/BaseFilterReader.java,50,54,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/filters/ClassConstants.java,106,137,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/filters/util/ChainReaderHelper.java,143,194,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/listener/MailLogger.java,88,101,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/listener/MailLogger.java,95,99,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/listener/MailLogger.java,113,144,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/listener/MailLogger.java,243,250,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/listener/AnsiColorLogger.java,154,197,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/listener/AnsiColorLogger.java,191,195,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/listener/CommonsLoggingListener.java,79,84,
